date,symbol,name,score,opportunity,risk,confidence,confidence_label,rs3m,trend200,liquidity_risk,volatility,drawdown,roe,growth,margin,debt_ratio,close,currency,sector,market_regime_stock,market_regime_crypto,market_trend200_stock,market_trend200_crypto,run_id,universe_version,config_version,pillar_primary,cluster_official,bucket_type,cycle,r_code,scoring_version
2026-09-11,SAP.DE,SAP SE O.N.,23.88,,,53.9,,0.228516741189438,0.0674932967303001,,,,,,,,177.25999450683594,EUR,Technology,,,,,,,,S2 Gehirn,Software - Application,pillar,,,
2026-09-11,SGM.AX,Sims Limited,21.85,,,51.7,,-0.1877516183456286,0.1055414586926335,,,,,,,,24.68000030517578,AUD,Industrials,,,,,,,,S5 Recycling,Waste Management,pillar,,,
2026-09-11,SLVR.V,SILVER TIGER,9.64,,,25.3,,-0.1600714771977183,0.0284928553377066,,,,,,,,0.7300000190734863,CAD,Basic Materials,,,,,,,,S4 Fundament,Other Precious Metals & Mining,pillar,,,
2026-09-11,SMX,SMX (Security Matters) Public,4.26,,,36.9,,0.3367696079644022,-0.9160821687017804,,,,,,,,18.01499938964844,USD,Industrials,,,,,,,,Playground,Specialty Business Services,playground,,,
2026-09-11,SN.L,SMITH + NEP. DL,21.71,,,53.5,,-0.1535046076445544,-0.1491523811270925,,,,,,,,1008.5,GBp,Healthcare,,,,,,,,S1 Hardware,Medical Devices,pillar,,,
2026-09-11,SNN,SMITH & NEPHEW PLC,21.14,,,47.4,,-0.1381577321174901,-0.1350615286948645,,,,,,,,27.424999237060547,USD,Healthcare,,,,,,,,S1 Hardware,Medical Devices,pillar,,,
2026-09-11,SNOW,SNOWFLAKE INC. A,19.11,,,48.0,,0.3641109123681998,0.4764648343642514,,,,,,,,325.75,USD,Technology,,,,,,,,S2 Gehirn,Software - Application,pillar,,,
2026-09-11,SOLB.BR,SOLVAY S.A. A,18.34,,,39.3,,-0.0696074389604431,0.0110710330013761,,,,,,,,25.8799991607666,EUR,Basic Materials,,,,,,,,S4 Fundament,Chemicals,pillar,,,
2026-09-11,SPOT,SPOTIFY TECH.,23.82,,,56.9,,0.054057017592461,0.0384791625014413,,,,,,,,525.0599975585938,USD,Communication Services,,,,,,,,S19 Medien & Unterhaltung,Internet Content & Information,pillar,,,
2026-09-11,STLA,Stellantis N.V.,3.07,,,42.0,,-0.2427026195235776,-0.2955628002268275,,,,,,,,5.445000171661377,USD,Consumer Cyclical,,,,,,,,S15 Mobilität,Auto Manufacturers,pillar,,,
2026-09-11,SU.PA,Schneider Electric S.E.,27.41,,,59.4,,0.0619693946053954,0.1169383334424196,,,,,,,,291.1000061035156,EUR,Industrials,,,,,,,,S3 Energie,Electrical Equipment & Parts,pillar,,,
2026-09-11,SYK,STRYKER CORP,20.81,,,45.0,,-0.1593081305367387,-0.1869458395098864,,,,,,,,272.75,USD,Healthcare,,,,,,,,S1 Hardware,Medical Devices,pillar,,,
2026-09-11,SYM,Symbotic Inc.,15.76,,,34.4,,-0.010056900369183,-0.1838759995967678,,,,,,,,42.68000030517578,,Industrials,,,,,,,,S1 Hardware,Specialty Industrial Machinery,pillar,,,
2026-09-11,TEAM,ATLASSIAN CORP.,23.88,,,48.1,,0.9806495687524122,0.623679027563721,,,,,,,,178.4499969482422,USD,Technology,,,,,,,,S2 Gehirn,Software - Application,pillar,,,
2026-09-11,TEM,Tempus AI,16.31,,,40.8,,0.2012035966727936,0.0508240541648004,,,,,,,,59.12860107421875,USD,Healthcare,,,,,,,,S13 Gesundheit,Health Information Services,pillar,,,
2026-09-11,TER,TERADYNE INC.,29.58,,,65.4,,-0.0850382763207941,0.1953848161638505,,,,,,,,382.989990234375,USD,Technology,,,,,,,,S1 Hardware,Semiconductor Equipment & Materials,pillar,,,
2026-09-11,TME,TENCENT MUSIC ENTERTAINMENT GROUP,20.1,,,51.4,,-0.1735654173223447,-0.3246187007810492,,,,,,,,7.945000171661377,USD,Communication Services,,,,,,,,S19 Medien & Unterhaltung,Internet Content & Information,pillar,,,
2026-09-11,TOM.OL,Tomra Systems ASA,18.83,,,47.3,,-0.0446933189802033,-0.1503267344581369,,,,,,,,94.6999969482422,NOK,Industrials,,,,,,,,S5 Recycling,Specialty Industrial Machinery,pillar,,,
2026-09-11,TSLA,Tesla,15.45,,,54.3,,-0.1348266181385259,-0.0826145449285541,,,,,,,,365.9708862304688,USD,Consumer Cyclical,,,,,,,,S15 Mobilität,Auto Manufacturers,pillar,,,
2026-09-11,TSMN.MX,TAIWAN SEMICON.MANU.ADR/5,33.42,,,65.9,,-0.0291366325781279,0.115042327499572,,,,,,,,7344.83984375,MXN,Technology,,,,,,,,S2 Gehirn,Semiconductors,pillar,,,
2026-09-11,TTAN,ServiceTitan,8.4,,,40.4,,-0.2265311078239213,-0.3069931454372619,,,,,,,,54.000099182128906,USD,Technology,,,,,,,,S2 Gehirn,Software - Application,pillar,,,
2026-09-11,TTK.DE,TAKKT AG,14.89,,,36.8,,0.3342862103218587,0.0808770905376645,,,,,,,,3.150000095367432,EUR,Industrials,,,,,,,,S14 Kommunikations- & Alltagsinfrastruktur,Business Equipment & Supplies,pillar,,,
2026-09-11,UAA,UNDER ARMOUR,5.71,,,40.3,,-0.1898245959587621,-0.1409389601652639,,,,,,,,5.114999771118164,USD,Consumer Cyclical,,,,,,,,S12 Luxus & Marken,Apparel Manufacturing,pillar,,,
