Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,TrendOK,LiquidityOK
ASML,ASML HOLDING,ASML,1457.3299560546875,USD,130.17234805853576,35.01,0.0,Seitwärts,0.0,0.0,73.9,35.5,Zyklus-neutral,50.46,13.813,62.0,12685974528.0,535751229440.0,32667299840.0,2.37,4.9,29.42,34.32,1.262,18.74,"[9.8, 100.0, 0.0, 64.53, 12.03]",31.993082,68.3,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.8342541436464088, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL0010273215,ASML,ASML,Gehirn,1466.93,0.3848204470419776,0.23642787925706696,0.17854455397247704,1793913.45,2614323809.2544127,1092.7392944335938,0.3336483491335178,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.013252301885028128,Technology,Semiconductor Equipment & Materials,Netherlands,USD,-0.11240907498919483,130.17234805853576,35.5,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",64.06,31.54,,bull,stock,,,,0.06782485497718804,ASML,ASML HOLDING,NL0010273215,ASML,ASML,Gehirn,Technology,Semiconductor Equipment & Materials,Netherlands,USD,1457.3299560546875,1466.93,130.17234805853576,35.01,0.0,68.3,Seitwärts,73.9,Zyklus-neutral,0.013252301885028128,0.3336483491335178,1092.7392944335938,0.3848204470419776,0.23642787925706696,0.17854455397247704,1793913.45,2614323809.2544127,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,ASML,ASML,Semiconductor Equipment & Materials,True,True
3750.HK,CONT.AMPEREX (CATL),3750.HK,699.0,HKD,131.77538922967636,34.1,0.0,Seitwärts,0.0,0.0,73.2,82.0,Zyklus-Hoch,22.14,37.135,22.0,48903442432.0,2110351081472.0,386039808000.0,2.32,12.9,16.52,29.42,1.684,57.34,"[25.8, 44.28, 0.0, 17.96, 23.92]",23.25123,73.2,MED,"{""coverage"": 1.0, ""confluence"": 0.8, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.8232044198895028, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100006WS8,3750.HK,3750.HK,Energie,467.0,0.45559633468401056,0.23624132227594447,0.23832926295431367,3610236.2,2523555103.8,498.387264251709,0.4025238005419258,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.4316849768785591,Industrials,Electrical Equipment & Parts,China,HKD,-5.027173913043481,131.77538922967636,82.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",65.36,39.91,,bull,stock,,,,0.06782485497718804,3750.HK,CONT.AMPEREX (CATL),CNE100006WS8,3750.HK,3750.HK,Energie,Industrials,Electrical Equipment & Parts,China,HKD,699.0,467.0,131.77538922967636,34.1,0.0,73.2,Seitwärts,73.2,Zyklus-Hoch,0.4316849768785591,0.4025238005419258,498.387264251709,0.45559633468401056,0.23624132227594447,0.23832926295431367,3610236.2,2523555103.8,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,3750.HK,3750.HK,Electrical Equipment & Parts,True,True
AAPL,Apple Inc.,AAPL,271.9801025390625,USD,36.76052915607237,34.02,0.0,Seitwärts,0.0,0.0,58.9,84.3,Zyklus-Hoch,152.02,102.63,38.0,106312753152.0,4041536438272.0,435617005568.0,2.63,15.7,27.04,42.74,0.974,65.09,"[31.4, 100.0, 0.0, 15.71, 13.81]",29.453894,62.3,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.8950276243093923, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0378331005,AAPL,AAPL,,,0.23500325368986846,0.14916662856840782,0.13798524235020482,40588213.8,11039186551.201391,252.71378051757813,0.07623771834691961,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.06336652505834839,Technology,Consumer Electronics,United States,USD,2.1828488628399034,36.76052915607237,84.3,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",61.51,28.35,,bull,stock,,,,0.06782485497718804,AAPL,Apple Inc.,US0378331005,AAPL,AAPL,,Technology,Consumer Electronics,United States,USD,271.9801025390625,,36.76052915607237,34.02,0.0,62.3,Seitwärts,58.9,Zyklus-Hoch,0.06336652505834839,0.07623771834691961,252.71378051757813,0.23500325368986846,0.14916662856840782,0.13798524235020482,40588213.8,11039186551.201391,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,AAPL,AAPL,Consumer Electronics,True,True
ABBN.SW,ABB LTD. NA,ABBN.SW,76.72000122070312,CHF,88.51172316091598,33.56,0.0,Seitwärts,0.0,0.0,64.9,82.3,Zyklus-Hoch,29.33,55.485,131.0,880625024.0,127925157888.0,33219999744.0,0.69,5.4,14.25,19.65,1.558,56.54,"[10.8, 58.66, 0.0, 17.74, 6.46]",27.666952,64.3,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.430939226519337, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CH0012221716,ABBN.SW,ABBN.SW,Hardware 💻,61.46,0.26915215805276466,0.1366221901783207,0.12141222026203291,2630497.45,201811767.57505646,59.08025468826294,0.2985726216908904,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.2645990803279372,Industrials,Electrical Equipment & Parts,Switzerland,CHF,3.396232312810943,88.51172316091598,82.3,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",61.45,30.38,,bull,stock,,,,0.06782485497718804,ABBN.SW,ABB LTD. NA,CH0012221716,ABBN.SW,ABBN.SW,Hardware 💻,Industrials,Electrical Equipment & Parts,Switzerland,CHF,76.72000122070312,61.46,88.51172316091598,33.56,0.0,64.3,Seitwärts,64.9,Zyklus-Hoch,0.2645990803279372,0.2985726216908904,59.08025468826294,0.26915215805276466,0.1366221901783207,0.12141222026203291,2630497.45,201811767.57505646,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,ABBN.SW,ABBN.SW,Electrical Equipment & Parts,True,True
VALE,VALE S.A.,VALE,17.645000457763672,BRL,103.60300738840013,32.45,0.0,Seitwärts,0.0,0.0,80.6,3.6,Zyklus-Tief,13.27,50.201,792.0,-951249984.0,458628300800.0,213320007680.0,-0.21,7.0,14.15,21.15,1.237,43.69,"[14.0, 26.54, 0.0, 96.37, 18.54]",8.056645,60.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.5359116022099447, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BRVALEACNOR0,VALE,VALE,Fundament,85.14,0.3017377427462123,0.20352518466730457,0.19851684880775478,24541602.0,433036578.52425385,12.645147604942322,0.39539695454936186,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.08822270855014591,Basic Materials,Other Industrial Metals & Mining,Brazil,BRL,1.1174767123125928,103.60300738840013,3.6,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",61.37,35.42,,bull,stock,,,,0.06782485497718804,VALE,VALE S.A.,BRVALEACNOR0,VALE,VALE,Fundament,Basic Materials,Other Industrial Metals & Mining,Brazil,BRL,17.645000457763672,85.14,103.60300738840013,32.45,0.0,60.4,Seitwärts,80.6,Zyklus-Tief,0.08822270855014591,0.39539695454936186,12.645147604942322,0.3017377427462123,0.20352518466730457,0.19851684880775478,24541602.0,433036578.52425385,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,VALE,VALE,Other Industrial Metals & Mining,True,True
AG.TO,FIRST MAJESTIC,AG.TO,28.40999984741211,CAD,238.08406375763482,32.07,6.88,BUY,38.2,54.45,75.9,36.4,Zyklus-neutral,4.21,7.886,9.0,215490000.0,15916909568.0,965571008.0,1.35,95.1,7.07,102.17,3.379,54.01,"[100.0, 8.42, 0.0, 83.64, 22.11]",26.672178,43.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.2099447513812155, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA32076V1031,AG.TO,AG.TO,Edelmetalle ⛏️,34.68,0.7115413616688144,0.45643848316020164,0.42575619119081143,1656321.75,47056100.66476536,21.89507622241974,0.29755199565468193,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,-0.18096783381601822,Basic Materials,Silver,Canada,CAD,3.4595804610810577,238.08406375763482,36.4,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",67.33,55.72,,bull,stock,,,,0.06782485497718804,AG.TO,FIRST MAJESTIC,CA32076V1031,AG.TO,AG.TO,Edelmetalle ⛏️,Basic Materials,Silver,Canada,CAD,28.40999984741211,34.68,238.08406375763482,32.07,6.88,43.8,BUY,75.9,Zyklus-neutral,-0.18096783381601822,0.29755199565468193,21.89507622241974,0.7115413616688144,0.45643848316020164,0.42575619119081143,1656321.75,47056100.66476536,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,AG.TO,AG.TO,Silver,True,True
INCY,INCYTE CORP,INCY,97.05000305175781,USD,69.13558948273757,31.82,0.0,Seitwärts,0.0,0.0,66.1,14.5,Zyklus-Tief,30.39,0.887,0.0,531249760.0,18516510720.0,4813105152.0,2.87,20.0,24.7,44.7,3.195,106.03,"[40.0, 60.78, 55.65, 85.47, 21.36]",11.185932,58.8,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.37569060773480656, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US45337C1027,INCY,INCY,Pharma 🧪,103.95,0.32426125832466945,0.19629544336846644,0.18332275209380544,1268355.2,123093876.03071289,92.53315010070801,0.048813349012044815,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,-0.10904865856886403,Healthcare,Biotechnology,United States,USD,0.8626084187536964,69.13558948273757,14.5,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech",58.97,31.02,,bull,stock,,,,0.06782485497718804,INCY,INCYTE CORP,US45337C1027,INCY,INCY,Pharma 🧪,Healthcare,Biotechnology,United States,USD,97.05000305175781,103.95,69.13558948273757,31.82,0.0,58.8,Seitwärts,66.1,Zyklus-Tief,-0.10904865856886403,0.048813349012044815,92.53315010070801,0.32426125832466945,0.19629544336846644,0.18332275209380544,1268355.2,123093876.03071289,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,INCY,INCY,Biotechnology,True,True
KO,Coca-Cola,KO,75.125,USD,4.6045606974187026,31.49,0.0,Seitwärts,0.0,0.0,59.6,63.0,Zyklus-neutral,42.44,144.771,262.0,1412875008.0,369796448256.0,47663001600.0,0.38,5.1,27.34,32.44,1.211,66.16,"[10.2, 84.88, 0.0, 37.01, 15.88]",22.126135,60.2,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.6906077348066298, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1912161007,KO,KO,Konsum 🥤,73.26,0.1561803493866737,0.08180354160061708,0.09818511833365007,13067572.55,981701387.81875,70.8944081878662,0.059674548674176986,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.01967085471296337,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,0.5689465450076092,4.6045606974187026,63.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household",57.39,27.66,,bull,stock,,,,0.06782485497718804,KO,Coca-Cola,US1912161007,KO,KO,Konsum 🥤,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,75.125,73.26,4.6045606974187026,31.49,0.0,60.2,Seitwärts,59.6,Zyklus-neutral,0.01967085471296337,0.059674548674176986,70.8944081878662,0.1561803493866737,0.08180354160061708,0.09818511833365007,13067572.55,981701387.81875,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,KO,KO,Beverages - Non-Alcoholic,True,True
ABX.TO,BARRICK MINING,ABX.TO,56.06999969482422,CAD,107.86456289744689,31.23,0.0,Seitwärts,0.0,0.0,78.7,31.3,Zyklus-neutral,20.68,14.509,360.0,4054125056.0,114651471872.0,16956000256.0,3.54,64.5,29.45,93.95,2.922,63.7,"[100.0, 41.36, 0.0, 68.68, 29.71]",11.472485,64.8,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.48066298342541436, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA06849F1080,ABX.TO,ABX.TO,Edelmetalle ⛏️,70.41,0.4227385829827731,0.3368366201155364,0.28487355794148883,4967985.3,278554934.2548912,50.66558814048767,0.10666828813574547,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,-0.19983654452782595,Basic Materials,Gold,Canada,CAD,1.3008152494164316,107.86456289744689,31.3,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",62.6,45.05,,bull,stock,,,,0.06782485497718804,ABX.TO,BARRICK MINING,CA06849F1080,ABX.TO,ABX.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,CAD,56.06999969482422,70.41,107.86456289744689,31.23,0.0,64.8,Seitwärts,78.7,Zyklus-neutral,-0.19983654452782595,0.10666828813574547,50.66558814048767,0.4227385829827731,0.3368366201155364,0.28487355794148883,4967985.3,278554934.2548912,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,ABX.TO,ABX.TO,Gold,True,True
0857.HK,PETROCHINA CO.,0857.HK,10.649999618530273,HKD,97.77728149469603,30.97,0.0,Seitwärts,0.0,0.0,72.7,69.6,Zyklus-neutral,10.21,20.439,552.0,37757001728.0,1962411294720.0,2849543028736.0,1.92,2.3,5.55,7.85,1.148,26.73,"[4.6, 20.42, 0.0, 30.38, 21.24]",9.865313,62.6,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.7624309392265194, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE1000003W8,0857.HK,0857.HK,Energie,8.81,0.24958859999290525,0.16189515669929774,0.12127893513163857,143605406.45,1529397523.9113848,8.41197520494461,0.26605218858350166,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.2586041082003807,Energy,Oil & Gas Integrated,China,HKD,2.011494699114369,97.77728149469603,69.6,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",55.17,23.3,,bull,stock,,,,0.06782485497718804,0857.HK,PETROCHINA CO.,CNE1000003W8,0857.HK,0857.HK,Energie,Energy,Oil & Gas Integrated,China,HKD,10.649999618530273,8.81,97.77728149469603,30.97,0.0,62.6,Seitwärts,72.7,Zyklus-neutral,0.2586041082003807,0.26605218858350166,8.41197520494461,0.24958859999290525,0.16189515669929774,0.12127893513163857,143605406.45,1529397523.9113848,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,0857.HK,0857.HK,Oil & Gas Integrated,True,True
AGI.TO,ALAMOS GOLD,AGI.TO,62.47999954223633,CAD,57.28805027146251,30.94,0.0,Seitwärts,0.0,0.0,68.7,100.0,Zyklus-Hoch,14.27,6.831,23.0,228962496.0,25537525760.0,1609299968.0,0.9,28.1,33.46,61.56,1.717,71.77,"[56.2, 28.54, 0.0, 0.0, 26.31]",17.732689,67.2,MED,"{""coverage"": 1.0, ""confluence"": 0.8, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.22099447513812154, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA0115321089,AGI.TO,AGI.TO,Edelmetalle ⛏️,59.13,0.4933722998277451,0.3904100180275514,0.3028097671912664,835228.25,52185060.67766285,50.69815307617188,0.2323920251761975,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.04196679020617333,Basic Materials,Gold,Canada,CAD,2.6449821564038523,57.28805027146251,100.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",64.68,52.87,,bull,stock,,,,0.06782485497718804,AGI.TO,ALAMOS GOLD,CA0115321089,AGI.TO,AGI.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,CAD,62.47999954223633,59.13,57.28805027146251,30.94,0.0,67.2,Seitwärts,68.7,Zyklus-Hoch,0.04196679020617333,0.2323920251761975,50.69815307617188,0.4933722998277451,0.3904100180275514,0.3028097671912664,835228.25,52185060.67766285,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,AGI.TO,AGI.TO,Gold,True,True
NDA.DE,AURUBIS AG,NDA.DE,191.60000610351562,EUR,155.11886565780176,30.88,0.0,BUY,123.5,145.46,79.5,54.1,Zyklus-neutral,11.9,10.073,95.0,-585249984.0,7707624960.0,19295000576.0,-7.59,25.3,3.14,28.44,2.108,49.51,"[50.6, 23.8, 0.0, 65.86, 6.88]",18.59068,61.8,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.18232044198895025, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0006766504,NDA.DE,NDA.DE,Recycling,155.7,0.3366116926824713,0.2000148592645667,0.15277782806153073,155066.1,29710665.706448365,125.30937339782714,0.5290157544338814,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.23070153049614528,Industrials,Metal Fabrication,Germany,EUR,0.2092098125826336,155.11886565780176,54.1,stock,S5 Recycling,pillar,83.0,manual thematic assignment after stack redesign,"recycling, urban mining",58.74,34.8,,bull,stock,,,,0.06782485497718804,NDA.DE,AURUBIS AG,DE0006766504,NDA.DE,NDA.DE,Recycling,Industrials,Metal Fabrication,Germany,EUR,191.60000610351562,155.7,155.11886565780176,30.88,0.0,61.8,BUY,79.5,Zyklus-neutral,0.23070153049614528,0.5290157544338814,125.30937339782714,0.3366116926824713,0.2000148592645667,0.15277782806153073,155066.1,29710665.706448365,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,NDA.DE,NDA.DE,Metal Fabrication,True,True
PEP,PepsiCo,PEP,156.58999633789062,USD,13.524686460556401,30.82,0.0,Seitwärts,0.0,0.0,61.6,78.4,Zyklus-neutral,42.85,258.081,341.0,8232750080.0,271828385792.0,93924999168.0,3.03,5.6,8.77,14.37,0.853,79.71,"[11.2, 85.7, 0.0, 21.64, 16.48]",18.30416,55.2,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.6850828729281768, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7134481081,PEP,PEP,Konsum 🥨,148.02,0.21685571378993598,0.11877215399240296,0.11208597134950549,6074950.3,951276445.2298676,147.1227468109131,0.0643493255271066,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.06130000997008489,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,1.0779745602140567,13.524686460556401,78.4,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household",57.18,30.22,,bull,stock,,,,0.06782485497718804,PEP,PepsiCo,US7134481081,PEP,PEP,Konsum 🥨,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,156.58999633789062,148.02,13.524686460556401,30.82,0.0,55.2,Seitwärts,61.6,Zyklus-neutral,0.06130000997008489,0.0643493255271066,147.1227468109131,0.21685571378993598,0.11877215399240296,0.11208597134950549,6074950.3,951276445.2298676,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,PEP,PEP,Beverages - Non-Alcoholic,True,True
RHM.DE,Rheinmetall AG,RHM.DE,1429.5999755859375,EUR,0.7598577471411128,30.33,5.48,BUY,1966.0,2521.79,71.8,18.7,Zyklus-Tief,22.42,47.166,49.0,-1625000.0,76487131136.0,10997999616.0,-0.0,13.3,7.64,20.94,1.135,43.98,"[26.6, 44.84, 0.0, 100.0, 20.38]",40.79185,55.0,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.5027624309392266, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007030009,RHM.DE,RHM.DE,,,0.4589904120892033,0.30779864832439535,0.3062610007543375,220942.65,315859607.0458923,1694.2424993896484,-0.15620108921777642,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,-0.26690361596366063,Industrials,Aerospace & Defense,Germany,EUR,-0.09783538882337517,0.7598577471411128,18.7,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security",60.64,43.26,,bull,stock,,,,0.06782485497718804,RHM.DE,Rheinmetall AG,DE0007030009,RHM.DE,RHM.DE,,Industrials,Aerospace & Defense,Germany,EUR,1429.5999755859375,,0.7598577471411128,30.33,5.48,55.0,BUY,71.8,Zyklus-Tief,-0.26690361596366063,-0.15620108921777642,1694.2424993896484,0.4589904120892033,0.30779864832439535,0.3062610007543375,220942.65,315859607.0458923,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,False,True,False,OK,,,RHM.DE,RHM.DE,Aerospace & Defense,False,True
6503.T,MITSUBISHI EL.,6503.T,6028.0,JPY,143.25594876733066,30.32,0.09,BUY,5152.0,5863.86,79.6,100.0,Zyklus-Hoch,9.51,8.262,95.0,252386869248.0,11700824702976.0,5677370048512.0,2.16,4.9,6.59,11.49,1.988,49.55,"[9.8, 19.02, 0.0, 20.0, 0.0]",35.206493,64.6,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.9558011049723757, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JP3902400005,6503.T,6503.T,Hardware 💻,4886.0,0.3515840157723269,0.20499224483421352,0.16312859111684963,5540655.0,33399068340.0,4387.660950927734,0.37385273552766884,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,0.17367783198465925,Industrials,Electrical Equipment & Parts,Japan,JPY,-0.9855453350854138,143.25594876733066,100.0,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",53.38,20.85,,bull,stock,,,,0.06782485497718804,6503.T,MITSUBISHI EL.,JP3902400005,6503.T,6503.T,Hardware 💻,Industrials,Electrical Equipment & Parts,Japan,JPY,6028.0,4886.0,143.25594876733066,30.32,0.09,64.6,BUY,79.6,Zyklus-Hoch,0.17367783198465925,0.37385273552766884,4387.660950927734,0.3515840157723269,0.20499224483421352,0.16312859111684963,5540655.0,33399068340.0,bull,0.06782485497718804,bear,-0.07959779109595067,2026-04-22,True,True,False,OK,,,6503.T,6503.T,Electrical Equipment & Parts,True,True
