claim_id,schema_version,source_commit,as_of,generated_at,run_id,snapshot_id,symbol,currency,horizon_sessions,start_market_date,start_adjusted_close,outcome_eligibility,outcome_unavailable_reason,cooldown_forbidden_start_dates,cooldown_context_complete,evidence_version,evidence_fingerprint,phase4_report_sha256,phase2_sha256,phase3_sha256,risk_scale_sha256,phase2_source_as_of,phase3_source_as_of,selection_band,selection_statistical_state,selection_statistical_direction,selection_statistical_context,timing_statistical_context,timing_matched_states,timing_unevaluable_state_counts,risk_statistical_context,risk_evidence_states,statistical_context_sha256,timing_model_state,timing_model_direction,risk_model_state,agreement_state,agreement_conflicts,return_claim_direction,dq_selection_state,dq_timing_state,dq_risk_state,volatility_application_status
bc2303d65b608147bfcf747a0c67ac1903f83cf0b2872eb8810fd9996956fb30,phase5b_shadow_v2,85599c6958e7a913402bbd4f7da042ac3a12769d,2026-09-24,2026-09-24T19:02:39.570881+00:00,github-36045280392-1,80634446-9faf-4de8-bfa1-81ab2c7a0461,000660.KS,KRW,5,2026-09-23,1862000.0,eligible,,"[""2026-09-17"",""2026-09-18"",""2026-09-21"",""2026-09-22"",""2026-09-23""]",True,phase4_confidence_research_v1,e5a1072ba3754f9a7e6d60fde5003b579f6a2f73c41b846532159559ad84eb77,c062e4ff2369a9c96f9a36410a4af8397add8c31d8525a020c815f9d51dcb1c2,b6de5899ef419c2be611fab48868833a32c6481f701a0eaf65525513b46754b2,7319e125278a62d9a9f9fad72f66df45ebb3fa8f553ff36ddf3a173e09eeebc2,d3c6f170eb2a6fce3f43e80d7ab094e5c06bc8a276505aa957d651920aeab0a2,2026-09-23T00:00:00+00:00,2026-09-24T00:00:00+00:00,B2,directional_only,negative,"{""N"":1239,""alpha_interval_95"":[-0.003653742486506341,0.003434956299745462],""days"":32,""direction"":""negative"",""mean_peer_excess"":-0.00048245829320500103,""probability_advantage_interval_95"":[-0.04612986734580795,-0.0007847262546098215],""probability_advantage_vs_baseline"":-0.022384720831846283,""reason"":""point_directions_agree_but_robust_intervals_do_not"",""state"":""directional_only"",""support_regions"":4,""symbols"":80,""top_symbol_share"":0.0258272800645682}","[{""N"":277,""alpha_interval_95"":[-0.005164008106229872,0.015483688890268523],""conditions"":[""rs3m_d10_down"",""rs3m_d5_down"",""rs3m_d1_up""],""days"":28,""direction"":""positive"",""mean_peer_excess"":0.005685266048117611,""pattern"":""rs3m_d10_down & rs3m_d5_down & rs3m_d1_up"",""probability_advantage_interval_95"":[-0.03908701056542261,0.11237303161459242],""probability_advantage_vs_baseline"":0.04347615325419768,""reason"":""joint_point_direction_without_two_robust_intervals"",""state"":""directional_only"",""support_regions"":4,""symbols"":148,""top_symbol_share"":0.021660649819494584},{""N"":166,""alpha_interval_95"":[-0.020491044770879024,0.011707355456036106],""conditions"":[""rs3m_d10_down"",""trend200_d10_up"",""trend200_d1_up""],""days"":29,""direction"":null,""mean_peer_excess"":-0.004376888914906606,""pattern"":""rs3m_d10_down & trend200_d10_up & trend200_d1_up"",""probability_advantage_interval_95"":[-0.11227555852651795,-0.045716357040963385],""probability_advantage_vs_baseline"":-0.07609445852764934,""reason"":""validation_direction_mixed"",""state"":""mixed"",""support_regions"":4,""symbols"":111,""top_symbol_share"":0.018072289156626505},{""N"":271,""alpha_interval_95"":[-0.003702358648861496,0.00961022433073671],""conditions"":[""rs3m_d10_down"",""trend200_d5_down"",""rs3m_d1_up""],""days"":27,""direction"":""positive"",""mean_peer_excess"":0.0032162517510056056,""pattern"":""rs3m_d10_down & trend200_d5_down & rs3m_d1_up"",""probability_advantage_interval_95"":[-0.02471685905244058,0.07290844738273489],""probability_advantage_vs_baseline"":0.03052173070540526,""reason"":""joint_point_direction_without_two_robust_intervals"",""state"":""directional_only"",""support_regions"":4,""symbols"":151,""top_symbol_share"":0.014760147601476014},{""N"":317,""alpha_interval_95"":[-0.0062356531286230634,0.012156911037156907],""conditions"":[""trend200_d5_down"",""rs3m_d5_down"",""rs3m_d1_up""],""days"":28,""direction"":""positive"",""mean_peer_excess"":0.004000374819301073,""pattern"":""trend200_d5_down & rs3m_d5_down & rs3m_d1_up"",""probability_advantage_interval_95"":[-0.06100873975274873,0.09592320832492848],""probability_advantage_vs_baseline"":0.03298628108206253,""reason"":""joint_point_direction_without_two_robust_intervals"",""state"":""directional_only"",""support_regions"":4,""symbols"":152,""top_symbol_share"":0.012618296529968454}]",directional_only|mixed,{},"[{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""aggregate_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""beta"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""debt_ratio"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""downside_dev"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":1168,""adverse_gap_high_minus_low"":0.028498814446962985,""adverse_gap_interval_95"":[0.020603968065611076,0.0367340003226934],""claim_level"":""middle"",""claim_value"":0.5471051921241235,""days"":16,""direction"":""higher_is_riskier"",""feature"":""drawdown"",""high_cutoff"":0.5511419942495426,""low_cutoff"":0.22683901577968238,""path_drawdown_gap_high_minus_low"":0.03830587432586535,""path_drawdown_gap_interval_95"":[0.033930984567004205,0.04310901507430821],""reason"":""both_protection_intervals_confirm_higher_downside_risk"",""state"":""robust""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""liquidity_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":1168,""adverse_gap_high_minus_low"":0.0329797445193112,""adverse_gap_interval_95"":[0.023945858091549692,0.042625829861536985],""claim_level"":""high"",""claim_value"":0.9174115009777092,""days"":16,""direction"":""higher_is_riskier"",""feature"":""volatility"",""high_cutoff"":0.04639775917569355,""low_cutoff"":0.0192788972136633,""path_drawdown_gap_high_minus_low"":0.045644236339351746,""path_drawdown_gap_interval_95"":[0.03872720593213443,0.0532105812501171],""reason"":""both_protection_intervals_confirm_higher_downside_risk"",""state"":""robust""}]",aggregate_risk:unavailable:unavailable|beta:unavailable:unavailable|debt_ratio:unavailable:unavailable|downside_dev:unavailable:unavailable|drawdown:robust:middle|liquidity_risk:unavailable:unavailable|volatility:robust:high,7ee9b7c65f1e0e7a8b6617808e4d815fe4c7608df8cc36f4837cf7a0b41ec353,unknown,,middle,insufficient_evidence,,,proxy_complete,proxy_complete_no_claim,proxy_complete,scale_incompatible
bd8023f300066cf536cb2e8f7d4c13679e979ffaaa382c5b4843d0a43e6d0203,phase5b_shadow_v2,85599c6958e7a913402bbd4f7da042ac3a12769d,2026-09-24,2026-09-24T19:02:39.570881+00:00,github-36045280392-1,80634446-9faf-4de8-bfa1-81ab2c7a0461,000660.KS,KRW,20,2026-09-23,1862000.0,eligible,,"[""2026-09-17"",""2026-09-18"",""2026-09-21"",""2026-09-22"",""2026-09-23""]",True,phase4_confidence_research_v1,e5a1072ba3754f9a7e6d60fde5003b579f6a2f73c41b846532159559ad84eb77,c062e4ff2369a9c96f9a36410a4af8397add8c31d8525a020c815f9d51dcb1c2,b6de5899ef419c2be611fab48868833a32c6481f701a0eaf65525513b46754b2,7319e125278a62d9a9f9fad72f66df45ebb3fa8f553ff36ddf3a173e09eeebc2,d3c6f170eb2a6fce3f43e80d7ab094e5c06bc8a276505aa957d651920aeab0a2,2026-09-23T00:00:00+00:00,2026-09-24T00:00:00+00:00,B2,immature,,"{""N"":633,""alpha_interval_95"":null,""days"":17,""direction"":null,""mean_peer_excess"":-0.01918759045614549,""probability_advantage_interval_95"":null,""probability_advantage_vs_baseline"":-0.03243255416483054,""reason"":""robust_uncertainty_or_temporal_support_unavailable"",""state"":""immature"",""support_regions"":1,""symbols"":62,""top_symbol_share"":0.026856240126382307}","[{""N"":129,""alpha_interval_95"":null,""conditions"":[""rs3m_d10_down"",""rs3m_d1_up"",""rs3m_d5_down""],""days"":17,""direction"":null,""mean_peer_excess"":0.016310704267153232,""pattern"":""rs3m_d10_down & rs3m_d1_up & rs3m_d5_down"",""probability_advantage_interval_95"":null,""probability_advantage_vs_baseline"":0.07253176982746662,""reason"":""robust_uncertainty_or_temporal_support_unavailable"",""state"":""immature"",""support_regions"":1,""symbols"":98,""top_symbol_share"":0.031007751937984496},{""N"":104,""alpha_interval_95"":null,""conditions"":[""rs3m_d10_down"",""rs3m_d1_up"",""trend200_d5_down""],""days"":16,""direction"":null,""mean_peer_excess"":0.004233450240180039,""pattern"":""rs3m_d10_down & rs3m_d1_up & trend200_d5_down"",""probability_advantage_interval_95"":null,""probability_advantage_vs_baseline"":0.03112980152828354,""reason"":""robust_uncertainty_or_temporal_support_unavailable"",""state"":""immature"",""support_regions"":1,""symbols"":81,""top_symbol_share"":0.028846153846153848},{""N"":143,""alpha_interval_95"":null,""conditions"":[""rs3m_d10_down"",""rs3m_d5_down"",""trend200_d10_up""],""days"":16,""direction"":null,""mean_peer_excess"":-0.000670050815772058,""pattern"":""rs3m_d10_down & rs3m_d5_down & trend200_d10_up"",""probability_advantage_interval_95"":null,""probability_advantage_vs_baseline"":-0.03645625054863594,""reason"":""robust_uncertainty_or_temporal_support_unavailable"",""state"":""immature"",""support_regions"":1,""symbols"":117,""top_symbol_share"":0.013986013986013986},{""N"":114,""alpha_interval_95"":null,""conditions"":[""rs3m_d10_down"",""trend200_d1_up"",""trend200_d10_up""],""days"":16,""direction"":null,""mean_peer_excess"":0.017338577326432264,""pattern"":""rs3m_d10_down & trend200_d1_up & trend200_d10_up"",""probability_advantage_interval_95"":null,""probability_advantage_vs_baseline"":0.00029067698075602166,""reason"":""robust_uncertainty_or_temporal_support_unavailable"",""state"":""immature"",""support_regions"":1,""symbols"":95,""top_symbol_share"":0.017543859649122806},{""N"":96,""alpha_interval_95"":null,""conditions"":[""rs3m_d1_up"",""trend200_d5_down"",""trend200_d10_up""],""days"":15,""direction"":null,""mean_peer_excess"":-0.009378204659697362,""pattern"":""rs3m_d1_up & trend200_d5_down & trend200_d10_up"",""probability_advantage_interval_95"":null,""probability_advantage_vs_baseline"":-0.00243955923469108,""reason"":""robust_uncertainty_or_temporal_support_unavailable"",""state"":""immature"",""support_regions"":1,""symbols"":86,""top_symbol_share"":0.020833333333333332}]",immature,{},"[{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""aggregate_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""beta"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""debt_ratio"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""downside_dev"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":652,""adverse_gap_high_minus_low"":0.06788679357492844,""adverse_gap_interval_95"":null,""claim_level"":""middle"",""claim_value"":0.5471051921241235,""days"":8,""direction"":null,""feature"":""drawdown"",""high_cutoff"":0.5487932811493527,""low_cutoff"":0.2245443387150902,""path_drawdown_gap_high_minus_low"":0.1014584390235488,""path_drawdown_gap_interval_95"":null,""reason"":""robust_protection_intervals_unavailable"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""liquidity_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":652,""adverse_gap_high_minus_low"":0.08022729876953177,""adverse_gap_interval_95"":null,""claim_level"":""high"",""claim_value"":0.9174115009777092,""days"":8,""direction"":null,""feature"":""volatility"",""high_cutoff"":0.04562729954030559,""low_cutoff"":0.01929636222245476,""path_drawdown_gap_high_minus_low"":0.12240705582835272,""path_drawdown_gap_interval_95"":null,""reason"":""robust_protection_intervals_unavailable"",""state"":""immature""}]",aggregate_risk:unavailable:unavailable|beta:unavailable:unavailable|debt_ratio:unavailable:unavailable|downside_dev:unavailable:unavailable|drawdown:immature:middle|liquidity_risk:unavailable:unavailable|volatility:immature:high,dd7b996658f6b63004da675e218ef15081027b5f9ca0c89d9bce63ff997d9002,unknown,,unknown,insufficient_evidence,,,proxy_complete,proxy_complete_no_claim,proxy_insufficient,scale_incompatible
424feef83b6f901bf616f3a8934bc5e3084cd2fc8960ab60a18a69c68867a7bd,phase5b_shadow_v2,85599c6958e7a913402bbd4f7da042ac3a12769d,2026-09-24,2026-09-24T19:02:39.570881+00:00,github-36045280392-1,80634446-9faf-4de8-bfa1-81ab2c7a0461,000660.KS,KRW,40,2026-09-23,1862000.0,eligible,,"[""2026-09-17"",""2026-09-18"",""2026-09-21"",""2026-09-22"",""2026-09-23""]",True,phase4_confidence_research_v1,e5a1072ba3754f9a7e6d60fde5003b579f6a2f73c41b846532159559ad84eb77,c062e4ff2369a9c96f9a36410a4af8397add8c31d8525a020c815f9d51dcb1c2,b6de5899ef419c2be611fab48868833a32c6481f701a0eaf65525513b46754b2,7319e125278a62d9a9f9fad72f66df45ebb3fa8f553ff36ddf3a173e09eeebc2,d3c6f170eb2a6fce3f43e80d7ab094e5c06bc8a276505aa957d651920aeab0a2,2026-09-23T00:00:00+00:00,2026-09-24T00:00:00+00:00,B2,unavailable,,"{""direction"":null,""state"":""unavailable""}",[],,{},"[{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""aggregate_risk"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""beta"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""debt_ratio"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""downside_dev"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""uncalibrated"",""claim_value"":0.5471051921241235,""direction"":null,""feature"":""drawdown"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""liquidity_risk"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""uncalibrated"",""claim_value"":0.9174115009777092,""direction"":null,""feature"":""volatility"",""reason"":""protection_horizon_not_mature"",""state"":""immature""}]",aggregate_risk:immature:unavailable|beta:immature:unavailable|debt_ratio:immature:unavailable|downside_dev:immature:unavailable|drawdown:immature:uncalibrated|liquidity_risk:immature:unavailable|volatility:immature:uncalibrated,acdfea81a82ce40f65e187ea20f159caa0502d2430c2908767b62d75a04f9be5,unknown,,unknown,insufficient_evidence,,,proxy_complete,proxy_complete_no_claim,proxy_insufficient,scale_incompatible
78d0cc31745ea38c306bba2e106da0f53bec1d1ed199ebaf544bfd3ebe1dccbe,phase5b_shadow_v2,85599c6958e7a913402bbd4f7da042ac3a12769d,2026-09-24,2026-09-24T19:02:39.570881+00:00,github-36045280392-1,80634446-9faf-4de8-bfa1-81ab2c7a0461,000660.KS,KRW,60,2026-09-23,1862000.0,eligible,,"[""2026-09-17"",""2026-09-18"",""2026-09-21"",""2026-09-22"",""2026-09-23""]",True,phase4_confidence_research_v1,e5a1072ba3754f9a7e6d60fde5003b579f6a2f73c41b846532159559ad84eb77,c062e4ff2369a9c96f9a36410a4af8397add8c31d8525a020c815f9d51dcb1c2,b6de5899ef419c2be611fab48868833a32c6481f701a0eaf65525513b46754b2,7319e125278a62d9a9f9fad72f66df45ebb3fa8f553ff36ddf3a173e09eeebc2,d3c6f170eb2a6fce3f43e80d7ab094e5c06bc8a276505aa957d651920aeab0a2,2026-09-23T00:00:00+00:00,2026-09-24T00:00:00+00:00,B2,unavailable,,"{""direction"":null,""state"":""unavailable""}",[],,{},"[{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""aggregate_risk"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""beta"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""debt_ratio"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""downside_dev"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""uncalibrated"",""claim_value"":0.5471051921241235,""direction"":null,""feature"":""drawdown"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""liquidity_risk"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""uncalibrated"",""claim_value"":0.9174115009777092,""direction"":null,""feature"":""volatility"",""reason"":""protection_horizon_not_mature"",""state"":""immature""}]",aggregate_risk:immature:unavailable|beta:immature:unavailable|debt_ratio:immature:unavailable|downside_dev:immature:unavailable|drawdown:immature:uncalibrated|liquidity_risk:immature:unavailable|volatility:immature:uncalibrated,acdfea81a82ce40f65e187ea20f159caa0502d2430c2908767b62d75a04f9be5,unknown,,unknown,insufficient_evidence,,,proxy_complete,proxy_complete_no_claim,proxy_insufficient,scale_incompatible
2c8ef662a34d7d5f9b866afec35ade4e4ffccb81c32cf218623bf0ea2fb5a407,phase5b_shadow_v2,85599c6958e7a913402bbd4f7da042ac3a12769d,2026-09-24,2026-09-24T19:02:39.570881+00:00,github-36045280392-1,80634446-9faf-4de8-bfa1-81ab2c7a0461,005930.KS,KRW,5,2026-09-23,285500.0,eligible,,"[""2026-09-17"",""2026-09-18"",""2026-09-21"",""2026-09-22"",""2026-09-23""]",True,phase4_confidence_research_v1,e5a1072ba3754f9a7e6d60fde5003b579f6a2f73c41b846532159559ad84eb77,c062e4ff2369a9c96f9a36410a4af8397add8c31d8525a020c815f9d51dcb1c2,b6de5899ef419c2be611fab48868833a32c6481f701a0eaf65525513b46754b2,7319e125278a62d9a9f9fad72f66df45ebb3fa8f553ff36ddf3a173e09eeebc2,d3c6f170eb2a6fce3f43e80d7ab094e5c06bc8a276505aa957d651920aeab0a2,2026-09-23T00:00:00+00:00,2026-09-24T00:00:00+00:00,B3,robust,positive,"{""N"":1537,""alpha_interval_95"":[0.0005816709229323529,0.005903786855201246],""days"":32,""direction"":""positive"",""mean_peer_excess"":0.0033443249770088042,""probability_advantage_interval_95"":[0.009229211084854864,0.06381837625117344],""probability_advantage_vs_baseline"":0.03682539022060721,""reason"":""alpha_and_probability_intervals_support_same_direction"",""state"":""robust"",""support_regions"":4,""symbols"":89,""top_symbol_share"":0.02081977878985036}",[],,{},"[{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""aggregate_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""beta"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""debt_ratio"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""downside_dev"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":1168,""adverse_gap_high_minus_low"":0.028498814446962985,""adverse_gap_interval_95"":[0.020603968065611076,0.0367340003226934],""claim_level"":""middle"",""claim_value"":0.4283357502200052,""days"":16,""direction"":""higher_is_riskier"",""feature"":""drawdown"",""high_cutoff"":0.5511419942495426,""low_cutoff"":0.22683901577968238,""path_drawdown_gap_high_minus_low"":0.03830587432586535,""path_drawdown_gap_interval_95"":[0.033930984567004205,0.04310901507430821],""reason"":""both_protection_intervals_confirm_higher_downside_risk"",""state"":""robust""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""liquidity_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":1168,""adverse_gap_high_minus_low"":0.0329797445193112,""adverse_gap_interval_95"":[0.023945858091549692,0.042625829861536985],""claim_level"":""high"",""claim_value"":0.7613106610166723,""days"":16,""direction"":""higher_is_riskier"",""feature"":""volatility"",""high_cutoff"":0.04639775917569355,""low_cutoff"":0.0192788972136633,""path_drawdown_gap_high_minus_low"":0.045644236339351746,""path_drawdown_gap_interval_95"":[0.03872720593213443,0.0532105812501171],""reason"":""both_protection_intervals_confirm_higher_downside_risk"",""state"":""robust""}]",aggregate_risk:unavailable:unavailable|beta:unavailable:unavailable|debt_ratio:unavailable:unavailable|downside_dev:unavailable:unavailable|drawdown:robust:middle|liquidity_risk:unavailable:unavailable|volatility:robust:high,897789e8ff6ae9254040fb379c5263e7dffbea8f7e37d21b5e68c037d681ad99,unknown,,middle,single_model,,positive,proxy_complete,proxy_complete_no_claim,proxy_complete,scale_incompatible
f04e4a652f3853ea92dd22cd33f6b29685883590841a10ad8813929bbdba74da,phase5b_shadow_v2,85599c6958e7a913402bbd4f7da042ac3a12769d,2026-09-24,2026-09-24T19:02:39.570881+00:00,github-36045280392-1,80634446-9faf-4de8-bfa1-81ab2c7a0461,005930.KS,KRW,20,2026-09-23,285500.0,eligible,,"[""2026-09-17"",""2026-09-18"",""2026-09-21"",""2026-09-22"",""2026-09-23""]",True,phase4_confidence_research_v1,e5a1072ba3754f9a7e6d60fde5003b579f6a2f73c41b846532159559ad84eb77,c062e4ff2369a9c96f9a36410a4af8397add8c31d8525a020c815f9d51dcb1c2,b6de5899ef419c2be611fab48868833a32c6481f701a0eaf65525513b46754b2,7319e125278a62d9a9f9fad72f66df45ebb3fa8f553ff36ddf3a173e09eeebc2,d3c6f170eb2a6fce3f43e80d7ab094e5c06bc8a276505aa957d651920aeab0a2,2026-09-23T00:00:00+00:00,2026-09-24T00:00:00+00:00,B3,immature,,"{""N"":788,""alpha_interval_95"":null,""days"":17,""direction"":null,""mean_peer_excess"":0.006347621744183499,""probability_advantage_interval_95"":null,""probability_advantage_vs_baseline"":0.04095767287380564,""reason"":""robust_uncertainty_or_temporal_support_unavailable"",""state"":""immature"",""support_regions"":1,""symbols"":73,""top_symbol_share"":0.021573604060913704}",[],,{},"[{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""aggregate_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""beta"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""debt_ratio"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""downside_dev"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":652,""adverse_gap_high_minus_low"":0.06788679357492844,""adverse_gap_interval_95"":null,""claim_level"":""middle"",""claim_value"":0.4283357502200052,""days"":8,""direction"":null,""feature"":""drawdown"",""high_cutoff"":0.5487932811493527,""low_cutoff"":0.2245443387150902,""path_drawdown_gap_high_minus_low"":0.1014584390235488,""path_drawdown_gap_interval_95"":null,""reason"":""robust_protection_intervals_unavailable"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""liquidity_risk"",""reason"":""risk_feature_not_available"",""state"":""unavailable""},{""N"":652,""adverse_gap_high_minus_low"":0.08022729876953177,""adverse_gap_interval_95"":null,""claim_level"":""high"",""claim_value"":0.7613106610166723,""days"":8,""direction"":null,""feature"":""volatility"",""high_cutoff"":0.04562729954030559,""low_cutoff"":0.01929636222245476,""path_drawdown_gap_high_minus_low"":0.12240705582835272,""path_drawdown_gap_interval_95"":null,""reason"":""robust_protection_intervals_unavailable"",""state"":""immature""}]",aggregate_risk:unavailable:unavailable|beta:unavailable:unavailable|debt_ratio:unavailable:unavailable|downside_dev:unavailable:unavailable|drawdown:immature:middle|liquidity_risk:unavailable:unavailable|volatility:immature:high,c1242d28de33576684e5d3b0fbe04b01b244445ef69e977997c8f42c3be26d65,unknown,,unknown,insufficient_evidence,,,proxy_complete,proxy_complete_no_claim,proxy_insufficient,scale_incompatible
c247d594c8e37110db7214f63d3e1ca9a1037086ea45e3051f9633edbc8fe62f,phase5b_shadow_v2,85599c6958e7a913402bbd4f7da042ac3a12769d,2026-09-24,2026-09-24T19:02:39.570881+00:00,github-36045280392-1,80634446-9faf-4de8-bfa1-81ab2c7a0461,005930.KS,KRW,40,2026-09-23,285500.0,eligible,,"[""2026-09-17"",""2026-09-18"",""2026-09-21"",""2026-09-22"",""2026-09-23""]",True,phase4_confidence_research_v1,e5a1072ba3754f9a7e6d60fde5003b579f6a2f73c41b846532159559ad84eb77,c062e4ff2369a9c96f9a36410a4af8397add8c31d8525a020c815f9d51dcb1c2,b6de5899ef419c2be611fab48868833a32c6481f701a0eaf65525513b46754b2,7319e125278a62d9a9f9fad72f66df45ebb3fa8f553ff36ddf3a173e09eeebc2,d3c6f170eb2a6fce3f43e80d7ab094e5c06bc8a276505aa957d651920aeab0a2,2026-09-23T00:00:00+00:00,2026-09-24T00:00:00+00:00,B3,unavailable,,"{""direction"":null,""state"":""unavailable""}",[],,{},"[{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""aggregate_risk"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""beta"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""debt_ratio"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""downside_dev"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""uncalibrated"",""claim_value"":0.4283357502200052,""direction"":null,""feature"":""drawdown"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""unavailable"",""claim_value"":null,""direction"":null,""feature"":""liquidity_risk"",""reason"":""protection_horizon_not_mature"",""state"":""immature""},{""claim_level"":""uncalibrated"",""claim_value"":0.7613106610166723,""direction"":null,""feature"":""volatility"",""reason"":""protection_horizon_not_mature"",""state"":""immature""}]",aggregate_risk:immature:unavailable|beta:immature:unavailable|debt_ratio:immature:unavailable|downside_dev:immature:unavailable|drawdown:immature:uncalibrated|liquidity_risk:immature:unavailable|volatility:immature:uncalibrated,6a991d83eb7255d2de2e0c3c6125667a8952c2b317e932bcb58a9af0cf7ff40a,unknown,,unknown,insufficient_evidence,,,proxy_complete,proxy_complete_no_claim,proxy_insufficient,scale_incompatible
